gid,nearest_station,nearest_station_distance,parking_score
다사634510,군자,592.9394159831185,1.0775119944460694
다사622483,건대입구,807.799035604896,2.015380194512632
다사618497,어린이대공원,604.4163647608698,0.44188918726903703
다사633492,구의,555.1333729628589,1.4018365025834405
다사634511,군자,618.7337096146065,1.2181635455900104
다사626489,건대입구,574.0790177107427,0.6678426182875679
다사648498,광나루,255.6183437314203,0.11913840064958897
다사640508,아차산,562.0452217656614,0.7681791775427778
다사638495,아차산,832.8254973944452,1.6332304630710792
다사628496,어린이대공원,508.0262050395723,0.2572849676509323
다사622503,어린이대공원,454.4107852215346,0.5004026616106431
다사642508,아차산,689.224100919171,0.5055960892708913
다사611485,건대입구,963.9048151319231,0.43884669707799606
다사623481,건대입구,1028.734383706758,1.6929816621600111
다사649491,광나루,477.61677397661003,0.1052093446098056
다사651497,광나루,216.38755228924745,0.06590906016314901
다사635518,중곡,270.06491610890333,1.0092906876470022
다사632487,구의,103.20053643237921,1.9902347525523425
다사643503,아차산,598.7385774927528,0.40495361145538694
다사620481,건대입구,954.4011993764489,1.2921562920435867
다사639497,아차산,657.292150208431,0.9647317265689765
다사634508,아차산,562.6651126682842,1.023291171658453
다사634497,아차산,694.5911718380366,0.2519062372996925
다사633517,중곡,177.74106126822323,1.029087461301599
다사625485,건대입구,743.0295296158198,2.0348173932893356
다사617493,건대입구,319.89091684567603,0.5387743240199238
다사625482,구의,904.9012829089824,1.83405318572285
다사638506,아차산,292.88972820981115,0.7365269544653354
다사641494,광나루,839.6250515391622,1.4365381673668656
다사616496,건대입구,627.9160103324498,0.3885892212334063
다사620497,어린이대공원,418.53354613754567,0.8179250570675907
다사626513,군자,451.9005793260129,0.5312556672460022
다사622495,어린이대공원,422.094714861496,0.6289482819581413
다사620494,건대입구,308.30925945115666,0.5903481944192769
다사630512,군자,356.18065040177424,0.8953810227330105
다사615482,건대입구,935.398387127614,0.6091057075146069
다사638493,구의,830.8222637582526,1.8289282818216936
다사633503,아차산,400.59640651806933,0.6115354720980675
다사635488,구의,261.60320133383175,6.665355668586788
다사618499,어린이대공원,576.3802752904732,0.231736633258202
다사642493,광나루,772.3282660887484,1.2063331640784298
다사624514,군자,646.2708539472433,0.17045215783716447
다사631485,구의,238.24566169606138,2.0561257491275655
다사646490,광나루,660.9846864059217,0.6962760700006205
다사620503,어린이대공원,562.9788107539557,0.26115602585174175
다사629483,구의,520.1251561242502,1.9943862322583508
다사614489,건대입구,515.1188217130476,0.8095418981567377
다사620504,어린이대공원,641.0064672336784,0.39572353647614666
